Reporting registers that pass DFT rules
  alu_out_q_reg[0] 	PASS; Test clock: clk/rise; 
  eoi_reg[11] 	PASS; Test clock: clk/rise; 
  eoi_reg[12] 	PASS; Test clock: clk/rise; 
  eoi_reg[13] 	PASS; Test clock: clk/rise; 
  eoi_reg[14] 	PASS; Test clock: clk/rise; 
  eoi_reg[15] 	PASS; Test clock: clk/rise; 
  eoi_reg[16] 	PASS; Test clock: clk/rise; 
  eoi_reg[17] 	PASS; Test clock: clk/rise; 
  eoi_reg[18] 	PASS; Test clock: clk/rise; 
  eoi_reg[19] 	PASS; Test clock: clk/rise; 
  eoi_reg[1] 	PASS; Test clock: clk/rise; 
  eoi_reg[20] 	PASS; Test clock: clk/rise; 
  eoi_reg[21] 	PASS; Test clock: clk/rise; 
  eoi_reg[22] 	PASS; Test clock: clk/rise; 
  eoi_reg[23] 	PASS; Test clock: clk/rise; 
  eoi_reg[24] 	PASS; Test clock: clk/rise; 
  eoi_reg[25] 	PASS; Test clock: clk/rise; 
  eoi_reg[26] 	PASS; Test clock: clk/rise; 
  eoi_reg[27] 	PASS; Test clock: clk/rise; 
  eoi_reg[28] 	PASS; Test clock: clk/rise; 
  eoi_reg[29] 	PASS; Test clock: clk/rise; 
  eoi_reg[2] 	PASS; Test clock: clk/rise; 
  eoi_reg[30] 	PASS; Test clock: clk/rise; 
  eoi_reg[31] 	PASS; Test clock: clk/rise; 
  eoi_reg[3] 	PASS; Test clock: clk/rise; 
  eoi_reg[4] 	PASS; Test clock: clk/rise; 
  eoi_reg[5] 	PASS; Test clock: clk/rise; 
  eoi_reg[6] 	PASS; Test clock: clk/rise; 
  eoi_reg[7] 	PASS; Test clock: clk/rise; 
  eoi_reg[8] 	PASS; Test clock: clk/rise; 
  eoi_reg[9] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/active_reg[0] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/active_reg[1] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/active_reg[2] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[0] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[10] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[11] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[12] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[13] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[14] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[15] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[16] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[17] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[18] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[19] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[1] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[20] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[21] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[22] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[23] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[24] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[25] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[26] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[27] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[28] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[29] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[2] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[30] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[31] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[32] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[33] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[34] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[35] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[36] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[37] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[38] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[39] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[3] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[40] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[41] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[42] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[43] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[44] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[45] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[46] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[47] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[48] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[49] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[4] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[50] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[51] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[52] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[53] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[54] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[55] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[56] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[57] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[58] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[59] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[5] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[60] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[61] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[62] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[63] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[6] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[7] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[8] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rd_reg[9] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[0] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[10] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[11] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[12] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[13] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[14] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[15] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[16] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[17] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[18] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[19] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[1] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[20] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[21] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[22] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[23] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[24] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[25] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[26] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[27] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[28] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[29] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[2] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[30] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[31] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[32] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[3] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[4] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[5] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[6] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[7] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[8] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs1_reg[9] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[0] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[10] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[11] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[12] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[13] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[14] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[15] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[16] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[17] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[18] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[19] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[1] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[20] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[21] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[22] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[23] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[24] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[25] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[26] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[27] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[28] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[29] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[2] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[30] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[31] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[32] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[3] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[4] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[5] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[6] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[7] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[8] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/rs2_reg[9] 	PASS; Test clock: clk/rise; 
  genblk1.pcpi_mul/shift_out_reg 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[0] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[10] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[11] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[12] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[13] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[14] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[15] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[16] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[17] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[18] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[19] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[1] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[20] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[21] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[22] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[23] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[24] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[25] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[26] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[27] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[28] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[29] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[2] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[30] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[31] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[3] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[4] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[5] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[6] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[7] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[8] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/dividend_reg[9] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[0] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[10] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[11] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[12] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[13] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[14] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[15] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[16] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[17] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[18] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[19] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[1] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[20] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[21] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[22] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[23] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[24] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[25] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[26] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[27] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[28] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[29] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[2] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[30] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[31] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[32] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[33] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[34] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[35] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[36] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[37] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[38] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[39] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[3] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[40] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[41] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[42] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[43] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[44] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[45] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[46] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[47] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[48] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[49] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[4] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[50] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[51] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[52] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[53] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[54] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[55] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[56] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[57] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[58] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[59] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[5] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[60] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[61] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[62] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[6] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[7] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[8] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/divisor_reg[9] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/instr_div_reg 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/instr_divu_reg 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/instr_rem_reg 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/instr_remu_reg 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/outsign_reg 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[0] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[10] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[11] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[12] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[13] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[14] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[15] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[16] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[17] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[18] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[19] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[1] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[20] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[21] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[22] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[23] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[24] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[25] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[26] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[27] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[28] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[29] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[2] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[30] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[31] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[3] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[4] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[5] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[6] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[7] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[8] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_rd_reg[9] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_ready_reg 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_wait_q_reg 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_wait_reg 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/pcpi_wr_reg 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[0] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[10] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[11] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[12] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[13] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[14] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[15] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[16] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[17] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[18] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[19] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[1] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[20] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[21] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[22] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[23] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[24] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[25] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[26] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[27] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[28] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[29] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[2] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[30] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[31] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[3] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[4] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[5] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[6] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[7] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[8] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_msk_reg[9] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_reg[0] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_reg[10] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_reg[11] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_reg[12] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_reg[13] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_reg[14] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_reg[15] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_reg[16] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_reg[17] 	PASS; Test clock: clk/rise; 
  genblk2.pcpi_div/quotient_reg[18] 	PASS; Test clock: clk/rise; 
